so_hieu,title,clause_type,content,parent_content,grandparent_content,reference,relation
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"4. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành, Chương 1, điểm b khoản 2 Điều 41, khoản 2 Điều 45; cụm từ “trong lĩnh vực hóa đơn là 01 năm” tại khoản 1 Điều 4 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,điểm b khoản 2 Điều 41 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013,sua_doi
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"4. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành, Chương 1, điểm b khoản 2 Điều 41, khoản 2 Điều 45; cụm từ “trong lĩnh vực hóa đơn là 01 năm” tại khoản 1 Điều 4 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,khoản 2 Điều 45 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013,sua_doi
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"4. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành, Chương 1, điểm b khoản 2 Điều 41, khoản 2 Điều 45; cụm từ “trong lĩnh vực hóa đơn là 01 năm” tại khoản 1 Điều 4 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,khoản 1 Điều 4 Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013,sua_doi
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"5. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành; khoản 2, 3 Điều 4; cụm từ “đình chỉ quyền tự in hóa đơn, quyền khởi tạo hóa đơn điện tử; đình chỉ in hóa đơn”, “hủy các hóa đơn; thực hiện thủ tục phát hành hóa đơn theo quy định” tại khoản 1 Điều 1 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,khoản 2 Điều 4 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016,sua_doi
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"5. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành; khoản 2, 3 Điều 4; cụm từ “đình chỉ quyền tự in hóa đơn, quyền khởi tạo hóa đơn điện tử; đình chỉ in hóa đơn”, “hủy các hóa đơn; thực hiện thủ tục phát hành hóa đơn theo quy định” tại khoản 1 Điều 1 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,khoản 3 Điều 4 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016,sua_doi
125/2020/NĐ-CP,Nghị định xử phạt vi phạm hành chính về thuế hóa đơn,khoan,"5. Bỏ cụm từ “hóa đơn” tại phần Tên, Căn cứ ban hành; khoản 2, 3 Điều 4; cụm từ “đình chỉ quyền tự in hóa đơn, quyền khởi tạo hóa đơn điện tử; đình chỉ in hóa đơn”, “hủy các hóa đơn; thực hiện thủ tục phát hành hóa đơn theo quy định” tại khoản 1 Điều 1 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 109/2013/NĐ-CP ngày 24 tháng 9 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực quản lý giá, phí, lệ phí, hóa đơn.",Điều 44. Hiệu lực thi hành,,khoản 1 Điều 1 Nghị định số 49/2016/NĐ-CP ngày 27 tháng 5 năm 2016,sua_doi
04/2023/TT-BTNMT,Thông tư ngưng hiệu lực thi hành khoản 1 Điều 7 Thông tư 02/2022/TT-BTNMT,dieu,"Điều 1. Ngưng hiệu lực thi hành
Ngưng hiệu lực thi hành khoản 1 Điều 7 và khoản 2 Điều 75 Thông tư số 02/2022/TT-BTNMT ngày 10 tháng 01 năm 2022 của Bộ trưởng Bộ Tài nguyên và Môi trường quy định chi tiết thi hành một số điều của Luật Bảo vệ môi trường.",,,khoản 1 Điều 7 Thông tư số 02/2022/TT-BTNMT ngày 10 tháng 01 năm 2022,ngung_hieu_luc
04/2023/TT-BTNMT,Thông tư ngưng hiệu lực thi hành khoản 1 Điều 7 Thông tư 02/2022/TT-BTNMT,dieu,"Điều 1. Ngưng hiệu lực thi hành
Ngưng hiệu lực thi hành khoản 1 Điều 7 và khoản 2 Điều 75 Thông tư số 02/2022/TT-BTNMT ngày 10 tháng 01 năm 2022 của Bộ trưởng Bộ Tài nguyên và Môi trường quy định chi tiết thi hành một số điều của Luật Bảo vệ môi trường.",,,khoản 2 Điều 75 Thông tư số 02/2022/TT-BTNMT ngày 10 tháng 01 năm 2022,ngung_hieu_luc
08/2023/NĐ-CP,Nghị định sửa đổi Nghị định chào bán giao dịch trái phiếu doanh nghiệp riêng lẻ,dieu,"Điều 1. Sửa đổi, bổ sung khoản 3 Điều 34 Nghị định số 153/2020/NĐ-CP ngày 31 tháng 12 năm 2020 của Chính phủ quy định về chào bán, giao dịch trái phiếu doanh nghiệp riêng lẻ tại thị trường trong nước và chào bán trái phiếu doanh nghiệp ra thị trường quốc tế (sau đây gọi là Nghị định số 153/2020/NĐ-CP) như sau:",,,khoản 3 Điều 34 Nghị định số 153/2020/NĐ-CP ngày 31 tháng 12 năm 2020,sua_doi
08/2023/NĐ-CP,Nghị định sửa đổi Nghị định chào bán giao dịch trái phiếu doanh nghiệp riêng lẻ,khoan,1. Quy định về việc xác định tư cách nhà đầu tư chứng khoán chuyên nghiệp là cá nhân tại điểm d khoản 1 Điều 8 Nghị định số 153/2020/NĐ-CP được sửa đổi tại khoản 6 Điều 1 Nghị định số 65/2022/NĐ-CP.,Điều 3. Ngưng hiệu lực thi hành đối với các quy định sau đây tại Nghị định số 65/2022/NĐ-CP đến hết ngày 31 tháng 12 năm 2023,,điểm d khoản 1 Điều 8 Nghị định số 153/2020/NĐ-CP,ngung_hieu_luc
08/2023/NĐ-CP,Nghị định sửa đổi Nghị định chào bán giao dịch trái phiếu doanh nghiệp riêng lẻ,khoan,"2. Quy định về thời gian phân phối trái phiếu của từng đợt phát hành tại khoản 7, khoản 8 Điều 1 Nghị định số 65/2022/NĐ-CP.",Điều 3. Ngưng hiệu lực thi hành đối với các quy định sau đây tại Nghị định số 65/2022/NĐ-CP đến hết ngày 31 tháng 12 năm 2023,,khoản 7 Điều 1 Nghị định số 65/2022/NĐ-CP.,ngung_hieu_luc
08/2023/NĐ-CP,Nghị định sửa đổi Nghị định chào bán giao dịch trái phiếu doanh nghiệp riêng lẻ,khoan,"2. Quy định về thời gian phân phối trái phiếu của từng đợt phát hành tại khoản 7, khoản 8 Điều 1 Nghị định số 65/2022/NĐ-CP.",Điều 3. Ngưng hiệu lực thi hành đối với các quy định sau đây tại Nghị định số 65/2022/NĐ-CP đến hết ngày 31 tháng 12 năm 2023,,khoản 8 Điều 1 Nghị định số 65/2022/NĐ-CP.,ngung_hieu_luc
08/2023/NĐ-CP,Nghị định sửa đổi Nghị định chào bán giao dịch trái phiếu doanh nghiệp riêng lẻ,khoan,3. Quy định về kết quả xếp hạng tín nhiệm đối với doanh nghiệp phát hành trái phiếu tại điểm e khoản 2 Điều 12 Nghị định số 153/2020/NĐ-CP được sửa đổi tại khoản 9 Điều 1 Nghị định số 65/2022/NĐ-CP.,Điều 3. Ngưng hiệu lực thi hành đối với các quy định sau đây tại Nghị định số 65/2022/NĐ-CP đến hết ngày 31 tháng 12 năm 2023,,điểm e khoản 2 Điều 12 Nghị định số 153/2020/NĐ-CP,ngung_hieu_luc
27/2022/TT-BGTVT,Thông tư ngưng hiệu lực thi hành Thông tư 24/2019/TT-BGTVT,dieu,Điều 1. Ngưng hiệu lực toàn bộ đối với Thông tư số 24/2019/TT-BGTVT ngày 05 tháng 7 năm 2019 của Bộ trưởng Bộ Giao thông vận tải ban hành Quy chuẩn kỹ thuật quốc gia về hệ thống thiết bị phòng vệ đường ngang cảnh báo tự động QCVN 104:2019/BGTVT trên phạm vi toàn quốc từ thời điểm Thông tư này có hiệu lực thi hành cho đến thời điểm có hiệu lực thi hành của văn bản quy phạm pháp luật mới ban hành Quy chuẩn kỹ thuật quốc gia về hệ thống thiết bị phòng vệ đường ngang cảnh báo tự động.,,,Thông tư số 24/2019/TT-BGTVT ngày 05 tháng 7 năm 2019,ngung_hieu_luc
25/QĐ-UBND,Quyết định chấm dứt hiệu lực Quyết định 2896/QĐ-UBND Nam Định,dieu,"Điều 1. Chấm dứt hiệu lực thi hành Quyết định số 2896/QĐ-UBND ngày 19/12/2018 của UBND tỉnh về việc phê duyệt Quy hoạch phát triển kinh tế thủy sản và bảo vệ nguồn lợi thủy sản tỉnh Nam Định đến năm 2025, định hướng đến năm 2030.",,,Quyết định số 2896/QĐ-UBND ngày 19/12/2018,bai_bo
1077/QĐ-UBND,Quyết định công bố văn bản hết hiệu lực thi hành Hà Tĩnh,khoan,"1. Quyết định số 1967/QĐ-UBND ngày 06/7/2010 ban hành quy định chức năng, nhiệm vụ, quyền hạn, tổ chức và biên chế Ban Thi đua - Khen thưởng;","Điều 1. Công bố 03 Văn bản do Ủy ban nhân dân tỉnh Hà Tĩnh ban hành hết hiệu lực thi hành, gồm:",,Quyết định số 1967/QĐ-UBND ngày 06/7/2010,bai_bo
1077/QĐ-UBND,Quyết định công bố văn bản hết hiệu lực thi hành Hà Tĩnh,khoan,"2. Quyết định số 2462/QĐ-UBND ngày 23/8/2010 ban hành quy định chức năng, nhiệm vụ, quyền hạn, tổ chức và biên chế của Ban Tôn giáo;","Điều 1. Công bố 03 Văn bản do Ủy ban nhân dân tỉnh Hà Tĩnh ban hành hết hiệu lực thi hành, gồm:",,Quyết định số 2462/QĐ-UBND ngày 23/8/2010,bai_bo
1077/QĐ-UBND,Quyết định công bố văn bản hết hiệu lực thi hành Hà Tĩnh,khoan,"3. Quyết định số 1465/QĐ-UBND ngày 21/5/2012 về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Chi cục Văn thư - Lưu trữ.","Điều 1. Công bố 03 Văn bản do Ủy ban nhân dân tỉnh Hà Tĩnh ban hành hết hiệu lực thi hành, gồm:",,Quyết định số 1465/QĐ-UBND ngày 21/5/2012,bai_bo
2508/QĐ-UBND,Quyết định công bố văn bản quy phạm hết hiệu lực thi hành Hà Tĩnh,dieu,Điều 1. Công bố Quyết định số 02/2017/QĐ-UBND ngày 17/01/2017 của UBND tỉnh về việc phân cấp trách nhiệm quản lý nhà nước về kinh doanh khí dầu mỏ hóa lỏng đối với cơ sở bán lẻ LPG chai trên địa bàn tỉnh Hà Tĩnh hết hiệu lực thi hành.,,,Quyết định số 02/2017/QĐ-UBND ngày 17/01/2017,bai_bo
1373/QĐ-BKHĐT,Quyết định đính chính Thông tư 10/2022/TT-BKHĐT,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin và lựa chọn nhà đầu tư trên Hệ thống mạng đấu thầu quốc gia như sau:

Cụm từ “nhà đầu tư” tại khoản 3 Điều 31 và khoản 2.c Bảng số 01 Chương II Phụ lục 4 kèm theo Thông tư số 10/2022/TT-BKHĐT được sửa thành “đối tác”.",,,Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022,dinh_chinh
1373/QĐ-BKHĐT,Quyết định đính chính Thông tư 10/2022/TT-BKHĐT,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin và lựa chọn nhà đầu tư trên Hệ thống mạng đấu thầu quốc gia như sau:

Cụm từ “nhà đầu tư” tại khoản 3 Điều 31 và khoản 2.c Bảng số 01 Chương II Phụ lục 4 kèm theo Thông tư số 10/2022/TT-BKHĐT được sửa thành “đối tác”.",,,khoản 3 Điều 31 Thông tư số 10/2022/TT-BKHĐT,dinh_chinh
1373/QĐ-BKHĐT,Quyết định đính chính Thông tư 10/2022/TT-BKHĐT,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin và lựa chọn nhà đầu tư trên Hệ thống mạng đấu thầu quốc gia như sau:

Cụm từ “nhà đầu tư” tại khoản 3 Điều 31 và khoản 2.c Bảng số 01 Chương II Phụ lục 4 kèm theo Thông tư số 10/2022/TT-BKHĐT được sửa thành “đối tác”.",,,Thông tư số 10/2022/TT-BKHĐT,dinh_chinh
988/QĐ-BYT,Quyết định đính chính Thông tư 15/2024/TT-BYT,dieu,"Điều 1. Đính chính Thông tư số 15/2024/TT-BYT ngày 19 tháng 9 năm 2024 của Bộ trưởng Bộ Y tế ban hành Danh mục thực phẩm, phụ gia thực phẩm và dụng cụ chứa đựng thực phẩm, vật liệu bao gói tiếp xúc trực tiếp với thực phẩm đã được xác định mã số hàng hóa theo Danh mục hàng hóa xuất khẩu, nhập khẩu Việt Nam phải kiểm tra nhà nước về an toàn thực phẩm nhập khẩu thuộc phạm vi quản lý của Bộ Y tế như sau:",,,Thông tư số 15/2024/TT-BYT ngày 19 tháng 9 năm 2024,dinh_chinh
988/QĐ-BYT,Quyết định đính chính Thông tư 15/2024/TT-BYT,khoan,"1. Tại điểm d khoản 4 Điều 3, đã in là: “Hàng hoá không thuộc Danh mục, trừ trường hợp quy định tại điểm b khoản 3 Điều 2 Thông tư này”; nay sửa thành: “Hàng hoá không thuộc Danh mục, trừ trường hợp quy định tại điểm b khoản 3 Điều này”","Điều 1. Đính chính Thông tư số 15/2024/TT-BYT ngày 19 tháng 9 năm 2024 của Bộ trưởng Bộ Y tế ban hành Danh mục thực phẩm, phụ gia thực phẩm và dụng cụ chứa đựng thực phẩm, vật liệu bao gói tiếp xúc trực tiếp với thực phẩm đã được xác định mã số hàng hóa theo Danh mục hàng hóa xuất khẩu, nhập khẩu Việt Nam phải kiểm tra nhà nước về an toàn thực phẩm nhập khẩu thuộc phạm vi quản lý của Bộ Y tế như sau:",,điểm d khoản 4 Điều 3 Thông tư số 15/2024/TT-BYT ngày 19 tháng 9 năm 2024,dinh_chinh
2974/QĐ-BVHTTDL,Quyết định đính chính Thông tư 10/2022/TT-BVHTTDL,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại tiêu đề của Điều 10 Thông tư số 10/2022/TT-BVHTTDL ngày 28 tháng 10 năm 2022 của Bộ trưởng Bộ Văn hóa, Thể thao và Du lịch quy định mã số, tiêu chuẩn chức danh nghề nghiệp và xếp lương viên chức chuyên ngành nghệ thuật biểu diễn và điện ảnh (sau đây gọi tắt là Thông tư số 10/2022/TT-BVHTTDL) như sau:

Sửa tiêu đề Điều 10 “Diễn viên hạng III - Mã số: V.10.03.10” thành “Diễn viên hạng III - Mã số: V.10.04.14”",,,Điều 10 Thông tư số 10/2022/TT-BVHTTDL ngày 28 tháng 10 năm 2022,dinh_chinh
82/2026/NĐ-CP,"Nghị định sửa đổi Nghị định 162/2013/NĐ-CP quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của Việt Nam đã được sửa đổi bởi Nghị định 23/2017/NĐ-CP và Nghị định 37/2022/NĐ-CP",dieu,"Điều 23. Bãi bỏ, thay thế một số cụm từ tại Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của nước Cộng hoà xã hội chủ nghĩa Việt Nam đã được sửa đổi, bổ sung bởi Nghị định số 23/2017/NĐ-CP và Nghị định số 37/2022/NĐ-CP",,,Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013,sua_doi_bo_sung
82/2026/NĐ-CP,"Nghị định sửa đổi Nghị định 162/2013/NĐ-CP quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của Việt Nam đã được sửa đổi bởi Nghị định 23/2017/NĐ-CP và Nghị định 37/2022/NĐ-CP",khoan,1. Bãi bỏ khoản 2 Điều 27a Nghị định này.,"Điều 23. Bãi bỏ, thay thế một số cụm từ tại Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của nước Cộng hoà xã hội chủ nghĩa Việt Nam đã được sửa đổi, bổ sung bởi Nghị định số 23/2017/NĐ-CP và Nghị định số 37/2022/NĐ-CP",,khoản 2 Điều 27a Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013,bai_bo
82/2026/NĐ-CP,"Nghị định sửa đổi Nghị định 162/2013/NĐ-CP quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của Việt Nam đã được sửa đổi bởi Nghị định 23/2017/NĐ-CP và Nghị định 37/2022/NĐ-CP",khoan,2. Thay thế cụm từ “Bộ Tài nguyên và Môi trường” bằng cụm từ “Bộ Nông nghiệp và Môi trường” tại Điều 8b và Điều 8c Nghị định này.,"Điều 23. Bãi bỏ, thay thế một số cụm từ tại Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của nước Cộng hoà xã hội chủ nghĩa Việt Nam đã được sửa đổi, bổ sung bởi Nghị định số 23/2017/NĐ-CP và Nghị định số 37/2022/NĐ-CP",,Điều 8b Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013,sua_doi
82/2026/NĐ-CP,"Nghị định sửa đổi Nghị định 162/2013/NĐ-CP quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của Việt Nam đã được sửa đổi bởi Nghị định 23/2017/NĐ-CP và Nghị định 37/2022/NĐ-CP",khoan,2. Thay thế cụm từ “Bộ Tài nguyên và Môi trường” bằng cụm từ “Bộ Nông nghiệp và Môi trường” tại Điều 8b và Điều 8c Nghị định này.,"Điều 23. Bãi bỏ, thay thế một số cụm từ tại Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của nước Cộng hoà xã hội chủ nghĩa Việt Nam đã được sửa đổi, bổ sung bởi Nghị định số 23/2017/NĐ-CP và Nghị định số 37/2022/NĐ-CP",,Điều 8c Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013,sua_doi
82/2026/NĐ-CP,"Nghị định sửa đổi Nghị định 162/2013/NĐ-CP quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của Việt Nam đã được sửa đổi bởi Nghị định 23/2017/NĐ-CP và Nghị định 37/2022/NĐ-CP",khoan,3. Thay thế cụm từ “hộ chiếu thuyền viên” bằng cụm từ “hộ chiếu” tại Điều 17 Nghị định này.,"Điều 23. Bãi bỏ, thay thế một số cụm từ tại Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013 của Chính phủ quy định xử phạt vi phạm hành chính trên các vùng biển, đảo và thềm lục địa của nước Cộng hoà xã hội chủ nghĩa Việt Nam đã được sửa đổi, bổ sung bởi Nghị định số 23/2017/NĐ-CP và Nghị định số 37/2022/NĐ-CP",,Điều 17 Nghị định số 162/2013/NĐ-CP ngày 12 tháng 11 năm 2013,sua_doi
09/2026/NQ-CP,"Nghị quyết tạm ngưng hiệu lực và điều chỉnh thời hạn áp dụng Nghị định 46/2026/NĐ-CP hướng dẫn thi hành Luật An toàn thực phẩm và Nghị quyết 66.13/2026/NQ-CP quy định về công bố, đăng ký sản phẩm thực phẩm do Chính phủ ban hành",khoan,"1. Tạm ngưng hiệu lực áp dụng Nghị định số 46/2026/NĐ-CP ngày 26 tháng 01 năm 2026 của Chính phủ quy định chi tiết thi hành một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật An toàn thực phẩm và Nghị quyết số 66.13/2026/NQ-CP ngày 27 tháng 01 năm 2026 của Chính phủ về công bố, đăng ký sản phẩm thực phẩm cho đến hết ngày 15 tháng 4 năm 2026.",Điều 1. Tạm ngưng hiệu lực và điều chỉnh thời hạn áp dụng văn bản,,Nghị định số 46/2026/NĐ-CP ngày 26 tháng 01 năm 2026,ngung_hieu_luc
16/2022/TT-BKHĐT,Thông tư ngưng hiệu lực Thông tư 08/2022/TT-BKHĐT và 10/2022/TT-BKHĐT,diem,"a) Ngưng hiệu lực thi hành từ ngày 01 tháng 8 năm 2022 đến ngày 15 tháng 9 năm 2022, trừ quy định về lộ trình áp dụng đấu thầu qua mạng đối với gói thầu mua sắm hàng hóa chia thành nhiều phần quy định tại khoản 1 Điều 37.","1. Đối với Thông tư số 08/2022/TT-BKHĐT ngày 31 tháng 5 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin về đấu thầu và lựa chọn nhà thầu trên Hệ thống mạng đấu thầu quốc gia:",Điều 1. Ngưng hiệu lực thi hành,Thông tư số 08/2022/TT-BKHĐT ngày 31 tháng 5 năm 2022,ngung_hieu_luc
16/2022/TT-BKHĐT,Thông tư ngưng hiệu lực Thông tư 08/2022/TT-BKHĐT và 10/2022/TT-BKHĐT,diem,b) Ngưng hiệu lực quy định về lộ trình áp dụng đấu thầu qua mạng đối với gói thầu mua sắm hàng hóa chia thành nhiều phần quy định tại khoản 1 Điều 37 từ ngày 01 tháng 8 năm 2022 đến ngày 01 tháng 01 năm 2023.,"1. Đối với Thông tư số 08/2022/TT-BKHĐT ngày 31 tháng 5 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin về đấu thầu và lựa chọn nhà thầu trên Hệ thống mạng đấu thầu quốc gia:",Điều 1. Ngưng hiệu lực thi hành,khoản 1 Điều 37 Thông tư số 08/2022/TT-BKHĐT ngày 31 tháng 5 năm 2022,ngung_hieu_luc
16/2022/TT-BKHĐT,Thông tư ngưng hiệu lực Thông tư 08/2022/TT-BKHĐT và 10/2022/TT-BKHĐT,khoan,"2. Đối với Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022 của Bộ trưởng Bộ Kế hoạch và Đầu tư quy định chi tiết việc cung cấp, đăng tải thông tin và lựa chọn nhà đầu tư trên Hệ thống mạng đấu thầu quốc gia, ngưng hiệu lực thi hành từ ngày 01 tháng 8 năm 2022 đến ngày 15 tháng 9 năm 202",Điều 1. Ngưng hiệu lực thi hành,,Thông tư số 10/2022/TT-BKHĐT ngày 15 tháng 6 năm 2022,ngung_hieu_luc
334/QĐ-BCT,Quyết định đính chính Thông tư 38/2023/TT-BCT,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 38/2023/TT-BCT ngày 27 tháng 12 năm 2023 của Bộ trưởng Bộ Công Thương quy định kỹ thuật đo đạc, báo cáo, thẩm định giảm nhẹ phát thải khí nhà kính và kiểm kê khí nhà kính ngành Công Thương như sau:",,,Thông tư số 38/2023/TT-BCT ngày 27 tháng 12 năm 2023,dinh_chinh
2239/QĐ-NHNN,Quyết định đính chính Thông tư 34/2024/TT-NHNN,dieu,"Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định việc cấp đổi Giấy phép, cấp bổ sung nội dung hoạt động vào Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện tại Việt Nam của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng như sau:",,,Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024,dinh_chinh
2239/QĐ-NHNN,Quyết định đính chính Thông tư 34/2024/TT-NHNN,khoan,"1. Tại điểm a khoản 1 Điều 23, đính chính cụm từ “trình Thống đốc Ngân hàng Nhà nước” thành cụm từ “xử lý theo thẩm quyền hoặc trình Thống đốc Ngân hàng Nhà nước”.","Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định việc cấp đổi Giấy phép, cấp bổ sung nội dung hoạt động vào Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện tại Việt Nam của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng như sau:",,điểm a khoản 1 Điều 23 Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024,dinh_chinh
2239/QĐ-NHNN,Quyết định đính chính Thông tư 34/2024/TT-NHNN,khoan,"2. Tại điểm c khoản 1 Điều 23, đính chính cụm từ “khoản 2 Điều 5” thành cụm từ “khoản 1 Điều 5”.","Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định việc cấp đổi Giấy phép, cấp bổ sung nội dung hoạt động vào Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện tại Việt Nam của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng như sau:",,điểm c khoản 1 Điều 23 Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024,dinh_chinh
2239/QĐ-NHNN,Quyết định đính chính Thông tư 34/2024/TT-NHNN,khoan,"3. Tại điểm c khoản 8 Điều 23, đính chính cụm từ “khoản 3 Điều 5” thành cụm từ “khoản 2 Điều 5”.","Điều 1. Đính chính lỗi kỹ thuật tại Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định việc cấp đổi Giấy phép, cấp bổ sung nội dung hoạt động vào Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện tại Việt Nam của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng như sau:",,điểm c khoản 8 Điều 23 Thông tư số 34/2024/TT-NHNN ngày 30 tháng 6 năm 2024,dinh_chinh
